MatchID,x,1,2,Timestamp
1563173599,4.06,1.833,4.247,2022-11-16 04:09:32
1562868529,3.61,3.87,1.892,2022-11-16 04:14:19
1563173599,4.02,1.862,4.138,2022-11-16 04:14:19
1562868529,3.63,3.94,1.892,2022-11-16 04:26:37
1562868529,3.636,3.94,1.892,2022-11-16 04:29:51
1563173599,4.02,1.866,4.131,2022-11-16 04:52:33
1563173599,4.03,1.866,4.131,2022-11-16 04:54:10
1562868529,3.636,3.94,1.892,2022-11-16 05:01:10
1563173599,4.03,1.866,4.131,2022-11-16 05:01:10
1563173599,4.069,1.862,4.09,2022-11-16 05:19:14
1563173599,4.03,1.877,4.13,2022-11-16 05:20:53
1563173599,4.03,1.877,4.13,2022-11-16 05:33:30
1562868529,3.63,3.94,1.892,2022-11-16 06:14:01
1562868529,3.636,3.935,1.892,2022-11-16 06:15:56
1069731784,3.09,2.374,3.44,2022-11-16 06:16:23
1125355,4.01,2.31,2.85,2022-11-16 06:18:03
1069731784,3.09,2.33,3.44,2022-11-16 06:18:03
1125355,4.059,2.324,2.871,2022-11-16 06:20:33
1069731784,3.09,2.374,3.44,2022-11-16 06:20:33
1562868529,3.636,3.94,1.892,2022-11-16 06:21:05
1562868529,3.636,3.94,1.892,2022-11-16 06:26:45
1563173599,4.03,1.877,4.13,2022-11-16 06:26:45
1563026767,3.60,3.88,1.968,2022-11-16 06:28:27
1563032872,3.01,3.63,2.23,2022-11-16 06:28:27
1563108486,3.14,2.079,4.21,2022-11-16 06:28:27
1562868529,3.636,3.94,1.909,2022-11-16 06:46:55
1563173599,4.01,1.90,4.04,2022-11-16 06:58:08
1562868529,3.63,3.94,1.909,2022-11-16 07:01:21
1563173599,4.04,1.90,3.991,2022-11-16 07:01:21
1563173599,4.04,1.899,3.991,2022-11-16 07:03:00
1563173599,4.02,1.909,3.991,2022-11-16 07:06:21
1563173599,4.02,1.917,3.915,2022-11-16 07:23:04
1563173599,4.01,1.917,3.915,2022-11-16 07:24:33
1563173599,4.00,1.925,3.915,2022-11-16 07:30:51
1563173599,4.03,1.905,3.93,2022-11-16 07:32:29
1563173599,3.984,1.909,3.93,2022-11-16 07:34:04
1562868529,3.53,3.89,1.94,2022-11-16 07:35:41
1563173599,3.97,1.925,3.93,2022-11-16 07:49:16
1563173599,3.97,1.925,3.915,2022-11-16 08:02:05
1562868529,3.53,3.89,1.94,2022-11-16 08:12:46
